ms, dB
14.417083, -7.667547
14.417500, -6.463787
14.417917, -4.797683
14.418333, -8.426192
14.418750, -6.422690
14.419167, -8.907525
14.419583, -6.186638
14.420000, -5.459508
14.420417, -7.167937
14.420833, -7.779392
14.421250, -6.431052
14.421667, -8.062689
14.422083, -5.689228
14.422500, -8.060726
14.422917, -5.925527
14.423333, -5.447644
14.423750, -7.464759
14.424167, -7.242391
14.424583, -5.910579
14.425000, -7.467112
14.425417, -7.798978
14.425833, -5.522751
14.426250, -7.526775
14.426667, -5.535507
14.427083, -6.812723
14.427500, -6.533490
14.427917, -5.114274
14.428333, -9.037456
14.428750, -6.205871
14.429167, -7.336356
14.429583, -7.679234
14.430000, -5.974185
14.430417, -6.989047
14.430833, -7.056899
14.431250, -6.117788
14.431667, -6.897468
14.432083, -6.637269
14.432500, -8.316885
14.432917, -7.350380
14.433333, -5.106618
14.433750, -7.682293
14.434167, -6.650943
14.434583, -5.920819
14.435000, -5.973703
14.435417, -6.490401
14.435833, -6.470942
14.436250, -6.228700
14.436667, -6.389439
14.437083, -6.345930
14.437500, -6.859139
14.437917, -6.252775
14.438333, -6.776007
14.438750, -6.814609
14.439167, -5.732544
14.439583, -6.770365
14.440000, -5.889760
14.440417, -8.594782
14.440833, -6.513692
14.441250, -5.051827
14.441667, -6.851247
14.442083, -6.358115
14.442500, -6.809387
14.442917, -6.661599
14.443333, -4.649184
14.443750, -7.341990
14.444167, -6.198494
14.444583, -5.660412
14.445000, -6.506000
14.445417, -5.977262
14.445833, -7.494724
14.446250, -5.268564
14.446667, -5.678249
14.447083, -7.218864
14.447500, -8.242044
14.447917, -5.968143
14.448333, -9.578096
14.448750, -5.787539
14.449167, -8.569294
14.449583, -6.883117
14.450000, -5.314133
14.450417, -6.526727
14.450833, -5.605669
14.451250, -5.321847
14.451667, -7.708547
14.452083, -5.603569
14.452500, -6.402612
14.452917, -7.526338
14.453333, -5.765579
14.453750, -6.220678
14.454167, -6.636949
14.454583, -6.114964
14.455000, -7.869179
14.455417, -8.139898
14.455833, -5.707549
14.456250, -8.157625
14.456667, -5.384862
14.457083, -5.978217
14.457500, -8.812902
14.457917, -5.142999
14.458333, -7.706327
14.458750, -5.195291
14.459167, -6.566169
14.459583, -6.607271
14.460000, -5.416406
14.460417, -6.683279
14.460833, -9.261078
14.461250, -5.591382
14.461667, -6.887098
14.462083, -6.082721
14.462500, -9.116070
14.462917, -6.369953
14.463333, -6.836133
14.463750, -6.183185
14.464167, -7.267045
14.464583, -6.549489
14.465000, -6.512825
14.465417, -6.371845
14.465833, -7.301840
14.466250, -7.520615
14.466667, -5.940352
14.467083, -6.458520
14.467500, -6.283470
14.467917, -5.253596
14.468333, -6.832854
14.468750, -6.726786
14.469167, -5.908205
14.469583, -7.659646
14.470000, -5.309804
14.470417, -7.178854
14.470833, -6.387030
14.471250, -4.799733
14.471667, -10.725892
14.472083, -5.247587
14.472500, -9.318552
14.472917, -6.757494
14.473333, -5.703466
14.473750, -7.566684
14.474167, -7.253089
14.474583, -7.530527
14.475000, -7.799543
14.475417, -6.173061
14.475833, -6.881362
14.476250, -7.304920
14.476667, -8.358832
14.477083, -6.364795
14.477500, -5.963229
14.477917, -6.871810
14.478333, -6.833324
14.478750, -7.761934
14.479167, -7.445576
14.479583, -6.468241
14.480000, -5.851832
14.480417, -6.234580
14.480833, -8.820835
14.481250, -7.527189
14.481667, -9.783878
14.482083, -7.863234
14.482500, -8.073354
14.482917, -7.916222
14.483333, -5.268228
14.483750, -9.019119
14.484167, -5.716214
14.484583, -7.499476
14.485000, -8.511962
14.485417, -7.377621
14.485833, -5.719759
14.486250, -7.062793
14.486667, -5.640364
14.487083, -7.054487
14.487500, -6.165213
14.487917, -6.362521
14.488333, -5.284779
14.488750, -5.369382
14.489167, -6.138672
14.489583, -10.111691
14.490000, -6.718800
14.490417, -7.808312
14.490833, -6.984889
14.491250, -6.688628
14.491667, -5.998199
14.492083, -6.185513
14.492500, -6.680816
14.492917, -7.996608
14.493333, -6.791255
14.493750, -10.231712
14.494167, -6.506711
14.494583, -5.783948
14.495000, -5.456570
14.495417, -6.291901
14.495833, -5.670774
14.496250, -7.124355
14.496667, -5.750281
14.497083, -6.536482
14.497500, -5.614646
14.497917, -7.043345
14.498333, -8.786492
14.498750, -7.579264
14.499167, -5.860442
14.499583, -8.857047
14.500000, -5.133764
14.500417, -8.010514
14.500833, -8.231432
14.501250, -7.560405
14.501667, -9.526936
14.502083, -8.580343
14.502500, -8.740022
14.502917, -6.396796
14.503333, -5.735427
14.503750, -6.320139
14.504167, -7.461228
14.504583, -7.386020
14.505000, -6.819252
14.505417, -6.477094
14.505833, -5.948642
14.506250, -6.400007
14.506667, -8.475352
14.507083, -7.352534
14.507500, -6.320938
14.507917, -6.483463
14.508333, -7.797251
14.508750, -7.427662
14.509167, -7.178234
14.509583, -7.094550
14.510000, -5.937130
14.510417, -6.605050
14.510833, -10.561394
14.511250, -5.340803
14.511667, -10.470337
14.512083, -5.177507
14.512500, -6.757177
14.512917, -7.097254
14.513333, -5.185336
14.513750, -7.876896
14.514167, -6.646242
14.514583, -6.406392
14.515000, -6.663407
14.515417, -5.286563
14.515833, -6.180552
14.516250, -6.746222
14.516667, -5.637118
14.517083, -7.493761
14.517500, -7.042009
14.517917, -6.963389
14.518333, -6.635377
14.518750, -6.175815
14.519167, -6.907198
14.519583, -5.831817
14.520000, -7.011320
14.520417, -6.015251
14.520833, -7.941585
14.521250, -6.545744
14.521667, -7.518324
14.522083, -6.118153
14.522500, -8.612703
14.522917, -6.720612
14.523333, -5.380742
14.523750, -6.515797
14.524167, -6.713208
14.524583, -5.114479
14.525000, -7.295397
14.525417, -5.258601
14.525833, -9.392915
14.526250, -5.930075
14.526667, -5.339646
14.527083, -8.032934
14.527500, -5.831193
14.527917, -7.935605
14.528333, -7.898861
14.528750, -6.444769
14.529167, -7.184196
14.529583, -6.253933
14.530000, -5.901617
14.530417, -7.168733
14.530833, -7.494759
14.531250, -6.447199
14.531667, -8.010778
14.532083, -5.335092
14.532500, -5.910833
14.532917, -6.949640
14.533333, -5.761799
14.533750, -6.712571
14.534167, -8.199147
14.534583, -5.315503
14.535000, -10.920580
14.535417, -5.806617
14.535833, -7.868469
14.536250, -7.305927
14.536667, -5.718043
14.537083, -5.862463
14.537500, -7.176921
14.537917, -6.026178
14.538333, -7.231159
14.538750, -5.900092
14.539167, -6.573115
14.539583, -7.268325
14.540000, -5.972533
14.540417, -7.625678
14.540833, -6.938005
14.541250, -6.183576
14.541667, -6.559115
14.542083, -5.522996
14.542500, -7.022627
14.542917, -8.789551
14.543333, -5.751396
14.543750, -6.552723
14.544167, -6.442964
14.544583, -6.304446
14.545000, -6.633645
14.545417, -6.385174
14.545833, -6.891998
14.546250, -6.865980
14.546667, -6.496528
14.547083, -5.783488
14.547500, -5.977348
14.547917, -5.983183
14.548333, -6.336218
14.548750, -5.825560
14.549167, -6.516241
14.549583, -7.856515
14.550000, -5.436905
14.550417, -7.551532
14.550833, -7.855343
14.551250, -7.178791
14.551667, -7.159091
14.552083, -6.305312
14.552500, -7.625751
14.552917, -6.115825
14.553333, -6.039679
14.553750, -7.792875
14.554167, -7.450538
14.554583, -6.022574
14.555000, -8.148110
14.555417, -5.339020
14.555833, -6.636245
14.556250, -7.651109
14.556667, -5.056141
14.557083, -6.898942
14.557500, -6.441765
14.557917, -8.013614
14.558333, -7.807042
14.558750, -5.454000
14.559167, -6.796132
14.559583, -7.517127
14.560000, -5.631066
14.560417, -6.213086
14.560833, -6.979369
14.561250, -6.015186
14.561667, -7.303224
14.562083, -6.096513
14.562500, -7.007293
14.562917, -6.700210
14.563333, -5.514082
14.563750, -6.704892
14.564167, -8.400974
14.564583, -6.747991
14.565000, -8.179262
14.565417, -5.076570
14.565833, -6.131856
14.566250, -7.615730
14.566667, -6.464964
14.567083, -8.409673
14.567500, -5.682003
14.567917, -6.209665
14.568333, -7.878939
14.568750, -6.361832
14.569167, -6.408154
14.569583, -6.431210
14.570000, -5.614343
14.570417, -7.324723
14.570833, -7.097559
14.571250, -5.018772
14.571667, -7.110542
14.572083, -6.049631
14.572500, -5.843598
14.572917, -6.497169
14.573333, -5.284777
14.573750, -7.802112
14.574167, -6.392565
14.574583, -6.766278
14.575000, -7.952481
14.575417, -9.952660
14.575833, -9.580055
14.576250, -9.730279
14.576667, -4.387715
14.577083, -10.082910
14.577500, -8.668662
14.577917, -6.877426
14.578333, -7.357604
14.578750, -6.216090
14.579167, -6.672781
14.579583, -8.477982
14.580000, -6.596700
14.580417, -6.295065
14.580833, -6.069487
14.581250, -7.457853
14.581667, -7.972122
14.582083, -6.153817
14.582500, -7.901502
14.582917, -8.109809
14.583333, -7.532522
14.583750, -7.397066
14.584167, -6.844553
14.584583, -6.414250
14.585000, -7.636785
14.585417, -6.470993
14.585833, -7.449923
14.586250, -7.109176
14.586667, -5.789278
14.587083, -7.440013
14.587500, -5.873344
14.587917, -6.737863
14.588333, -7.203763
14.588750, -9.322556
14.589167, -7.195556
14.589583, -6.006661
14.590000, -6.811517
14.590417, -8.140596
14.590833, -6.925284
14.591250, -6.375489
14.591667, -5.854089
14.592083, -7.029088
14.592500, -7.890537
14.592917, -7.218075
14.593333, -6.888987
14.593750, -6.928629
14.594167, -7.739119
14.594583, -7.867199
14.595000, -6.978421
14.595417, -7.841097
14.595833, -6.611243
14.596250, -8.988805
14.596667, -5.722912
14.597083, -7.713984
14.597500, -7.352857
14.597917, -6.245364
14.598333, -7.876378
14.598750, -5.428198
14.599167, -6.697015
14.599583, -7.570529
14.600000, -4.769397
14.600417, -8.105276
14.600833, -7.350357
14.601250, -7.342069
14.601667, -6.043942
14.602083, -8.251873
14.602500, -8.138771
14.602917, -6.261441
14.603333, -7.505827
14.603750, -7.714355
14.604167, -7.999460
14.604583, -7.875200
14.605000, -6.961080
14.605417, -6.740843
14.605833, -5.848755
14.606250, -8.680707
14.606667, -6.669736
14.607083, -6.552470
14.607500, -6.157035
14.607917, -5.942847
14.608333, -6.833605
14.608750, -5.793516
14.609167, -7.431150
14.609583, -7.468747
14.610000, -5.732309
14.610417, -6.954641
14.610833, -5.585907
14.611250, -5.904433
14.611667, -9.045818
14.612083, -6.893596
14.612500, -7.074730
14.612917, -5.828133
14.613333, -6.064269
14.613750, -5.962029
14.614167, -6.804607
14.614583, -5.604604
14.615000, -6.032932
14.615417, -7.551955
14.615833, -7.361405
14.616250, -7.565928
14.616667, -5.121829
14.617083, -6.412863
14.617500, -6.026389
14.617917, -6.606050
14.618333, -8.335299
14.618750, -5.011310
14.619167, -7.255674
14.619583, -7.786829
14.620000, -6.779042
14.620417, -8.751887
14.620833, -6.727030
14.621250, -5.745829
14.621667, -7.027858
14.622083, -7.323802
14.622500, -8.212708
14.622917, -6.581505
14.623333, -7.237450
14.623750, -7.911544
14.624167, -7.231220
14.624583, -7.420463
14.625000, -6.596161
14.625417, -6.233693
14.625833, -7.320747
14.626250, -8.851244
14.626667, -6.631119
14.627083, -7.777258
14.627500, -6.128023
14.627917, -5.262485
14.628333, -7.128948
14.628750, -6.846972
14.629167, -6.589442
14.629583, -7.773869
14.630000, -6.062913
14.630417, -7.243015
14.630833, -6.012279
14.631250, -6.447395
14.631667, -7.990003
14.632083, -5.838857
14.632500, -7.446812
14.632917, -6.628814
14.633333, -5.563256
14.633750, -6.076940
14.634167, -5.544861
14.634583, -6.196994
14.635000, -7.661094
14.635417, -7.028247
14.635833, -5.870633
14.636250, -6.528173
14.636667, -6.050481
14.637083, -7.684612
14.637500, -7.408453
14.637917, -5.160302
14.638333, -6.999563
14.638750, -5.304776
14.639167, -7.308706
14.639583, -6.660295
14.640000, -6.333731
14.640417, -7.097503
14.640833, -6.585179
14.641250, -6.210563
14.641667, -8.090324
14.642083, -5.066514
14.642500, -8.323929
14.642917, -5.255204
14.643333, -4.986585
14.643750, -7.061126
14.644167, -8.141796
14.644583, -6.755060
14.645000, -5.902535
14.645417, -5.715391
14.645833, -5.308611
14.646250, -8.019949
14.646667, -7.275169
14.647083, -5.387498
14.647500, -7.169150
14.647917, -6.168104
14.648333, -8.019460
14.648750, -5.827271
14.649167, -6.370196
14.649583, -6.375643
14.650000, -5.655393
14.650417, -8.552271
14.650833, -4.955440
14.651250, -5.807642
14.651667, -7.163409
14.652083, -4.716594
14.652500, -7.287499
14.652917, -6.804919
14.653333, -5.275088
14.653750, -6.726868
14.654167, -5.710122
14.654583, -5.493140
14.655000, -5.985170
14.655417, -6.709824
14.655833, -7.412040
14.656250, -6.137010
14.656667, -5.308512
14.657083, -5.538414
14.657500, -6.322900
14.657917, -5.147167
14.658333, -6.670563
14.658750, -5.984917
14.659167, -3.976491
14.659583, -6.376780
14.660000, -4.808398
14.660417, -6.996225
14.660833, -5.920156
14.661250, -4.994656
14.661667, -6.963869
14.662083, -4.981210
14.662500, -5.734184
14.662917, -5.123304
14.663333, 1.107705
14.663750, -6.345981
14.664167, -5.198197
14.664583, -4.890788
14.665000, -5.075387
14.665417, -5.483951
14.665833, -6.266414
14.666250, -4.784036
14.666667, -5.823058
14.667083, -6.719139
14.667500, -6.240670
14.667917, -4.964775
14.668333, -5.514726
14.668750, -7.792587
14.669167, -6.886157
14.669583, -6.510900
14.670000, -4.631006
14.670417, -5.268534
14.670833, -5.939971
14.671250, -5.538027
14.671667, -5.692671
14.672083, -4.460231
14.672500, -4.302033
14.672917, -7.834025
14.673333, -5.063013
14.673750, -6.598861
14.674167, -6.941853
14.674583, -5.414692
14.675000, -7.376983
14.675417, -6.682153
14.675833, -6.768206
14.676250, -8.354056
14.676667, -6.022040
14.677083, -6.011039
14.677500, -6.169892
14.677917, -5.489531
14.678333, -7.431128
14.678750, -5.816154
14.679167, -6.156516
14.679583, -6.320215
14.680000, -7.253006
14.680417, -6.955126
14.680833, -7.278180
14.681250, -4.910683
14.681667, -5.921326
14.682083, -5.521524
14.682500, -10.114160
14.682917, -7.472658
14.683333, -5.608334
14.683750, -8.866069
14.684167, -8.344876
14.684583, -6.323937
14.685000, -6.783547
14.685417, -4.980032
14.685833, -7.735283
14.686250, -6.145144
14.686667, -6.486672
14.687083, -5.509122
14.687500, -6.391648
14.687917, -6.067918
14.688333, -6.064900
14.688750, -6.349351
14.689167, -5.925937
14.689583, -7.517569
14.690000, -7.554356
14.690417, -7.301511
14.690833, -5.181572
14.691250, -5.002361
14.691667, -7.724394
14.692083, -5.923840
14.692500, -5.514279
14.692917, -7.530559
14.693333, -5.841158
14.693750, -7.740551
14.694167, -7.155741
14.694583, -6.171842
14.695000, -8.989543
14.695417, -5.457433
14.695833, -7.786520
14.696250, -6.819261
14.696667, -5.908326
14.697083, -7.848776
14.697500, -7.254801
14.697917, -6.546091
14.698333, -6.833878
14.698750, -8.442237
14.699167, -7.230570
14.699583, -6.790880
14.700000, -5.679679
14.700417, -5.024819
14.700833, -7.018325
14.701250, -5.496151
14.701667, -8.126218
14.702083, -6.813795
14.702500, -6.480564
14.702917, -9.197576
14.703333, -7.498568
14.703750, -5.910175
14.704167, -6.763177
14.704583, -6.905249
14.705000, -9.543010
14.705417, -7.275300
14.705833, -6.971125
14.706250, -8.727383
14.706667, -5.450932
14.707083, -6.274597
14.707500, -6.789230
14.707917, -6.126266
14.708333, -6.307759
14.708750, -5.212558
14.709167, -5.210633
14.709583, -6.153349
14.710000, -6.802295
14.710417, -6.135868
14.710833, -7.447193
14.711250, -7.341808
14.711667, -6.602841
14.712083, -5.852916
14.712500, -6.050612
14.712917, -6.880405
14.713333, -7.147927
14.713750, -6.254747
14.714167, -6.745815
14.714583, -6.629356
14.715000, -7.382400
14.715417, -5.933089
14.715833, -5.339699
14.716250, -6.545567
14.716667, -5.659694
14.717083, -6.225957
14.717500, -6.276663
14.717917, -6.966347
14.718333, -10.269545
14.718750, -6.793617
14.719167, -7.010717
14.719583, -6.176809
14.720000, -6.842607
14.720417, -8.646246
14.720833, -6.255159
14.721250, -5.766259
14.721667, -7.608377
14.722083, -8.541027
14.722500, -6.345741
14.722917, -5.606493
14.723333, -5.655163
14.723750, -6.826867
14.724167, -8.223744
14.724583, -6.512850
14.725000, -6.770739
14.725417, -5.520020
14.725833, -7.783876
14.726250, -8.200637
14.726667, -6.017678
14.727083, -6.803629
14.727500, -5.490804
14.727917, -6.854700
14.728333, -8.951029
14.728750, -5.799463
14.729167, -7.146827
14.729583, -6.280339
14.730000, -7.216442
14.730417, -6.837147
14.730833, -8.961468
14.731250, -6.897402
14.731667, -7.024554
14.732083, -6.941960
14.732500, -6.696176
14.732917, -7.317644
14.733333, -7.537415
14.733750, -8.761142
14.734167, -8.840320
14.734583, -5.787741
14.735000, -6.202490
14.735417, -6.643196
14.735833, -5.968619
14.736250, -6.274102
14.736667, -5.453162
14.737083, -6.420619
14.737500, -6.750211
14.737917, -7.377354
14.738333, -8.265147
14.738750, -5.723790
14.739167, -7.077577
14.739583, -6.890492
14.740000, -6.235279
14.740417, -6.191469
14.740833, -6.505318
14.741250, -7.299666
14.741667, -8.877368
14.742083, -7.032263
14.742500, -6.614184
14.742917, -7.854917
14.743333, -6.708094
14.743750, -6.181119
14.744167, -6.632177
14.744583, -6.080463
14.745000, -7.110952
14.745417, -6.520250
14.745833, -7.563429
14.746250, -6.156728
14.746667, -6.280729
14.747083, -8.601886
14.747500, -8.050077
14.747917, -6.621813
14.748333, -8.630723
14.748750, -6.719596
14.749167, -9.827768
14.749583, -6.732505
14.750000, -5.741122
14.750417, -7.345764
14.750833, -8.624775
14.751250, -8.656294
14.751667, -7.159185
14.752083, -6.472146
14.752500, -8.122953
14.752917, -7.260970
14.753333, -6.454407
14.753750, -6.739424
14.754167, -6.992827
14.754583, -5.699992
14.755000, -7.860291
14.755417, -4.748214
14.755833, -6.265280
14.756250, -8.188817
14.756667, -5.781131
14.757083, -7.706639
14.757500, -5.527698
14.757917, -6.435739
14.758333, -8.590658
14.758750, -5.375493
14.759167, -7.040015
14.759583, -6.792784
14.760000, -6.558928
14.760417, -9.394326
14.760833, -6.524363
14.761250, -4.922139
14.761667, -6.684467
14.762083, -8.469244
14.762500, -7.950752
14.762917, -8.649976
14.763333, -4.905226
14.763750, -6.146759
14.764167, -6.172455
14.764583, -4.756752
14.765000, -6.517808
14.765417, -5.852504
14.765833, -6.795489
14.766250, -7.676443
14.766667, -5.885204
14.767083, -5.655481
14.767500, -5.861890
14.767917, -5.348872
14.768333, -8.606224
14.768750, -5.747480
14.769167, -6.856616
14.769583, -7.441421
14.770000, -6.597967
14.770417, -7.787287
14.770833, -6.507203
14.771250, -7.069530
14.771667, -8.360708
14.772083, -6.373915
14.772500, -6.861463
14.772917, -5.590932
14.773333, -6.439021
14.773750, -6.563521
14.774167, -6.842678
14.774583, -5.786311
14.775000, -6.731078
14.775417, -8.000322
14.775833, -7.448703
14.776250, -8.684042
14.776667, -4.977780
14.777083, -6.213703
14.777500, -10.616089
14.777917, -6.318626
14.778333, -7.822946
14.778750, -5.013756
14.779167, -6.200761
